time_key,full_time,hour,minute,second,period,shift
50841,05:08:41.0000000,5,8,41,AM,Night
50842,05:08:42.0000000,5,8,42,AM,Night
50843,05:08:43.0000000,5,8,43,AM,Night
50844,05:08:44.0000000,5,8,44,AM,Night
50845,05:08:45.0000000,5,8,45,AM,Night
50846,05:08:46.0000000,5,8,46,AM,Night
50847,05:08:47.0000000,5,8,47,AM,Night
50848,05:08:48.0000000,5,8,48,AM,Night
50849,05:08:49.0000000,5,8,49,AM,Night
50850,05:08:50.0000000,5,8,50,AM,Night
50851,05:08:51.0000000,5,8,51,AM,Night
50852,05:08:52.0000000,5,8,52,AM,Night
50853,05:08:53.0000000,5,8,53,AM,Night
50854,05:08:54.0000000,5,8,54,AM,Night
50855,05:08:55.0000000,5,8,55,AM,Night
50856,05:08:56.0000000,5,8,56,AM,Night
50857,05:08:57.0000000,5,8,57,AM,Night
50858,05:08:58.0000000,5,8,58,AM,Night
50859,05:08:59.0000000,5,8,59,AM,Night
50900,05:09:00.0000000,5,9,0,AM,Night
50901,05:09:01.0000000,5,9,1,AM,Night
50902,05:09:02.0000000,5,9,2,AM,Night
50903,05:09:03.0000000,5,9,3,AM,Night
50904,05:09:04.0000000,5,9,4,AM,Night
50905,05:09:05.0000000,5,9,5,AM,Night
50906,05:09:06.0000000,5,9,6,AM,Night
50907,05:09:07.0000000,5,9,7,AM,Night
50908,05:09:08.0000000,5,9,8,AM,Night
50909,05:09:09.0000000,5,9,9,AM,Night
50910,05:09:10.0000000,5,9,10,AM,Night
50911,05:09:11.0000000,5,9,11,AM,Night
50912,05:09:12.0000000,5,9,12,AM,Night
50913,05:09:13.0000000,5,9,13,AM,Night
50914,05:09:14.0000000,5,9,14,AM,Night
50915,05:09:15.0000000,5,9,15,AM,Night
50916,05:09:16.0000000,5,9,16,AM,Night
50917,05:09:17.0000000,5,9,17,AM,Night
50918,05:09:18.0000000,5,9,18,AM,Night
50919,05:09:19.0000000,5,9,19,AM,Night
50920,05:09:20.0000000,5,9,20,AM,Night
50921,05:09:21.0000000,5,9,21,AM,Night
50922,05:09:22.0000000,5,9,22,AM,Night
50923,05:09:23.0000000,5,9,23,AM,Night
50924,05:09:24.0000000,5,9,24,AM,Night
50925,05:09:25.0000000,5,9,25,AM,Night
50926,05:09:26.0000000,5,9,26,AM,Night
50927,05:09:27.0000000,5,9,27,AM,Night
50928,05:09:28.0000000,5,9,28,AM,Night
50929,05:09:29.0000000,5,9,29,AM,Night
50930,05:09:30.0000000,5,9,30,AM,Night
50931,05:09:31.0000000,5,9,31,AM,Night
50932,05:09:32.0000000,5,9,32,AM,Night
50933,05:09:33.0000000,5,9,33,AM,Night
50934,05:09:34.0000000,5,9,34,AM,Night
50935,05:09:35.0000000,5,9,35,AM,Night
50936,05:09:36.0000000,5,9,36,AM,Night
50937,05:09:37.0000000,5,9,37,AM,Night
50938,05:09:38.0000000,5,9,38,AM,Night
50939,05:09:39.0000000,5,9,39,AM,Night
50940,05:09:40.0000000,5,9,40,AM,Night
50941,05:09:41.0000000,5,9,41,AM,Night
50942,05:09:42.0000000,5,9,42,AM,Night
50943,05:09:43.0000000,5,9,43,AM,Night
50944,05:09:44.0000000,5,9,44,AM,Night
50945,05:09:45.0000000,5,9,45,AM,Night
50946,05:09:46.0000000,5,9,46,AM,Night
50947,05:09:47.0000000,5,9,47,AM,Night
50948,05:09:48.0000000,5,9,48,AM,Night
50949,05:09:49.0000000,5,9,49,AM,Night
50950,05:09:50.0000000,5,9,50,AM,Night
50951,05:09:51.0000000,5,9,51,AM,Night
50952,05:09:52.0000000,5,9,52,AM,Night
50953,05:09:53.0000000,5,9,53,AM,Night
50954,05:09:54.0000000,5,9,54,AM,Night
50955,05:09:55.0000000,5,9,55,AM,Night
50956,05:09:56.0000000,5,9,56,AM,Night
50957,05:09:57.0000000,5,9,57,AM,Night
50958,05:09:58.0000000,5,9,58,AM,Night
50959,05:09:59.0000000,5,9,59,AM,Night
51000,05:10:00.0000000,5,10,0,AM,Night
51001,05:10:01.0000000,5,10,1,AM,Night
51002,05:10:02.0000000,5,10,2,AM,Night
51003,05:10:03.0000000,5,10,3,AM,Night
51004,05:10:04.0000000,5,10,4,AM,Night
51005,05:10:05.0000000,5,10,5,AM,Night
51006,05:10:06.0000000,5,10,6,AM,Night
51007,05:10:07.0000000,5,10,7,AM,Night
51008,05:10:08.0000000,5,10,8,AM,Night
51009,05:10:09.0000000,5,10,9,AM,Night
51010,05:10:10.0000000,5,10,10,AM,Night
51011,05:10:11.0000000,5,10,11,AM,Night
51012,05:10:12.0000000,5,10,12,AM,Night
51013,05:10:13.0000000,5,10,13,AM,Night
51014,05:10:14.0000000,5,10,14,AM,Night
51015,05:10:15.0000000,5,10,15,AM,Night
51016,05:10:16.0000000,5,10,16,AM,Night
51017,05:10:17.0000000,5,10,17,AM,Night
51018,05:10:18.0000000,5,10,18,AM,Night
51019,05:10:19.0000000,5,10,19,AM,Night
51020,05:10:20.0000000,5,10,20,AM,Night
51021,05:10:21.0000000,5,10,21,AM,Night
51022,05:10:22.0000000,5,10,22,AM,Night
51023,05:10:23.0000000,5,10,23,AM,Night
51024,05:10:24.0000000,5,10,24,AM,Night
51025,05:10:25.0000000,5,10,25,AM,Night
51026,05:10:26.0000000,5,10,26,AM,Night
51027,05:10:27.0000000,5,10,27,AM,Night
51028,05:10:28.0000000,5,10,28,AM,Night
51029,05:10:29.0000000,5,10,29,AM,Night
51030,05:10:30.0000000,5,10,30,AM,Night
51031,05:10:31.0000000,5,10,31,AM,Night
51032,05:10:32.0000000,5,10,32,AM,Night
51033,05:10:33.0000000,5,10,33,AM,Night
51034,05:10:34.0000000,5,10,34,AM,Night
51035,05:10:35.0000000,5,10,35,AM,Night
51036,05:10:36.0000000,5,10,36,AM,Night
51037,05:10:37.0000000,5,10,37,AM,Night
51038,05:10:38.0000000,5,10,38,AM,Night
51039,05:10:39.0000000,5,10,39,AM,Night
51040,05:10:40.0000000,5,10,40,AM,Night
51041,05:10:41.0000000,5,10,41,AM,Night
51042,05:10:42.0000000,5,10,42,AM,Night
51043,05:10:43.0000000,5,10,43,AM,Night
51044,05:10:44.0000000,5,10,44,AM,Night
51045,05:10:45.0000000,5,10,45,AM,Night
51046,05:10:46.0000000,5,10,46,AM,Night
51047,05:10:47.0000000,5,10,47,AM,Night
51048,05:10:48.0000000,5,10,48,AM,Night
51049,05:10:49.0000000,5,10,49,AM,Night
51050,05:10:50.0000000,5,10,50,AM,Night
51051,05:10:51.0000000,5,10,51,AM,Night
51052,05:10:52.0000000,5,10,52,AM,Night
51053,05:10:53.0000000,5,10,53,AM,Night
51054,05:10:54.0000000,5,10,54,AM,Night
51055,05:10:55.0000000,5,10,55,AM,Night
51056,05:10:56.0000000,5,10,56,AM,Night
51057,05:10:57.0000000,5,10,57,AM,Night
51058,05:10:58.0000000,5,10,58,AM,Night
51059,05:10:59.0000000,5,10,59,AM,Night
51100,05:11:00.0000000,5,11,0,AM,Night
51101,05:11:01.0000000,5,11,1,AM,Night
51102,05:11:02.0000000,5,11,2,AM,Night
51103,05:11:03.0000000,5,11,3,AM,Night
51104,05:11:04.0000000,5,11,4,AM,Night
51105,05:11:05.0000000,5,11,5,AM,Night
51106,05:11:06.0000000,5,11,6,AM,Night
51107,05:11:07.0000000,5,11,7,AM,Night
51108,05:11:08.0000000,5,11,8,AM,Night
51109,05:11:09.0000000,5,11,9,AM,Night
51110,05:11:10.0000000,5,11,10,AM,Night
51111,05:11:11.0000000,5,11,11,AM,Night
51112,05:11:12.0000000,5,11,12,AM,Night
51113,05:11:13.0000000,5,11,13,AM,Night
51114,05:11:14.0000000,5,11,14,AM,Night
51115,05:11:15.0000000,5,11,15,AM,Night
51116,05:11:16.0000000,5,11,16,AM,Night
51117,05:11:17.0000000,5,11,17,AM,Night
51118,05:11:18.0000000,5,11,18,AM,Night
51119,05:11:19.0000000,5,11,19,AM,Night
51120,05:11:20.0000000,5,11,20,AM,Night
51121,05:11:21.0000000,5,11,21,AM,Night
51122,05:11:22.0000000,5,11,22,AM,Night
51123,05:11:23.0000000,5,11,23,AM,Night
51124,05:11:24.0000000,5,11,24,AM,Night
51125,05:11:25.0000000,5,11,25,AM,Night
51126,05:11:26.0000000,5,11,26,AM,Night
51127,05:11:27.0000000,5,11,27,AM,Night
51128,05:11:28.0000000,5,11,28,AM,Night
51129,05:11:29.0000000,5,11,29,AM,Night
51130,05:11:30.0000000,5,11,30,AM,Night
51131,05:11:31.0000000,5,11,31,AM,Night
51132,05:11:32.0000000,5,11,32,AM,Night
51133,05:11:33.0000000,5,11,33,AM,Night
51134,05:11:34.0000000,5,11,34,AM,Night
51135,05:11:35.0000000,5,11,35,AM,Night
51136,05:11:36.0000000,5,11,36,AM,Night
51137,05:11:37.0000000,5,11,37,AM,Night
51138,05:11:38.0000000,5,11,38,AM,Night
51139,05:11:39.0000000,5,11,39,AM,Night
51140,05:11:40.0000000,5,11,40,AM,Night
51141,05:11:41.0000000,5,11,41,AM,Night
51142,05:11:42.0000000,5,11,42,AM,Night
51143,05:11:43.0000000,5,11,43,AM,Night
51144,05:11:44.0000000,5,11,44,AM,Night
51145,05:11:45.0000000,5,11,45,AM,Night
51146,05:11:46.0000000,5,11,46,AM,Night
51147,05:11:47.0000000,5,11,47,AM,Night
51148,05:11:48.0000000,5,11,48,AM,Night
51149,05:11:49.0000000,5,11,49,AM,Night
51150,05:11:50.0000000,5,11,50,AM,Night
51151,05:11:51.0000000,5,11,51,AM,Night
51152,05:11:52.0000000,5,11,52,AM,Night
51153,05:11:53.0000000,5,11,53,AM,Night
51154,05:11:54.0000000,5,11,54,AM,Night
51155,05:11:55.0000000,5,11,55,AM,Night
51156,05:11:56.0000000,5,11,56,AM,Night
51157,05:11:57.0000000,5,11,57,AM,Night
51158,05:11:58.0000000,5,11,58,AM,Night
51159,05:11:59.0000000,5,11,59,AM,Night
51200,05:12:00.0000000,5,12,0,AM,Night
51201,05:12:01.0000000,5,12,1,AM,Night
51202,05:12:02.0000000,5,12,2,AM,Night
51203,05:12:03.0000000,5,12,3,AM,Night
51204,05:12:04.0000000,5,12,4,AM,Night
51205,05:12:05.0000000,5,12,5,AM,Night
51206,05:12:06.0000000,5,12,6,AM,Night
51207,05:12:07.0000000,5,12,7,AM,Night
51208,05:12:08.0000000,5,12,8,AM,Night
51209,05:12:09.0000000,5,12,9,AM,Night
51210,05:12:10.0000000,5,12,10,AM,Night
51211,05:12:11.0000000,5,12,11,AM,Night
51212,05:12:12.0000000,5,12,12,AM,Night
51213,05:12:13.0000000,5,12,13,AM,Night
51214,05:12:14.0000000,5,12,14,AM,Night
51215,05:12:15.0000000,5,12,15,AM,Night
51216,05:12:16.0000000,5,12,16,AM,Night
51217,05:12:17.0000000,5,12,17,AM,Night
51218,05:12:18.0000000,5,12,18,AM,Night
51219,05:12:19.0000000,5,12,19,AM,Night
51220,05:12:20.0000000,5,12,20,AM,Night
51221,05:12:21.0000000,5,12,21,AM,Night
51222,05:12:22.0000000,5,12,22,AM,Night
51223,05:12:23.0000000,5,12,23,AM,Night
51224,05:12:24.0000000,5,12,24,AM,Night
51225,05:12:25.0000000,5,12,25,AM,Night
51226,05:12:26.0000000,5,12,26,AM,Night
51227,05:12:27.0000000,5,12,27,AM,Night
51228,05:12:28.0000000,5,12,28,AM,Night
51229,05:12:29.0000000,5,12,29,AM,Night
51230,05:12:30.0000000,5,12,30,AM,Night
51231,05:12:31.0000000,5,12,31,AM,Night
51232,05:12:32.0000000,5,12,32,AM,Night
51233,05:12:33.0000000,5,12,33,AM,Night
51234,05:12:34.0000000,5,12,34,AM,Night
51235,05:12:35.0000000,5,12,35,AM,Night
51236,05:12:36.0000000,5,12,36,AM,Night
51237,05:12:37.0000000,5,12,37,AM,Night
51238,05:12:38.0000000,5,12,38,AM,Night
51239,05:12:39.0000000,5,12,39,AM,Night
51240,05:12:40.0000000,5,12,40,AM,Night
51241,05:12:41.0000000,5,12,41,AM,Night
51242,05:12:42.0000000,5,12,42,AM,Night
51243,05:12:43.0000000,5,12,43,AM,Night
51244,05:12:44.0000000,5,12,44,AM,Night
51245,05:12:45.0000000,5,12,45,AM,Night
51246,05:12:46.0000000,5,12,46,AM,Night
51247,05:12:47.0000000,5,12,47,AM,Night
51248,05:12:48.0000000,5,12,48,AM,Night
51249,05:12:49.0000000,5,12,49,AM,Night
51250,05:12:50.0000000,5,12,50,AM,Night
51251,05:12:51.0000000,5,12,51,AM,Night
51252,05:12:52.0000000,5,12,52,AM,Night
51253,05:12:53.0000000,5,12,53,AM,Night
51254,05:12:54.0000000,5,12,54,AM,Night
51255,05:12:55.0000000,5,12,55,AM,Night
51256,05:12:56.0000000,5,12,56,AM,Night
51257,05:12:57.0000000,5,12,57,AM,Night
51258,05:12:58.0000000,5,12,58,AM,Night
51259,05:12:59.0000000,5,12,59,AM,Night
51300,05:13:00.0000000,5,13,0,AM,Night
51301,05:13:01.0000000,5,13,1,AM,Night
51302,05:13:02.0000000,5,13,2,AM,Night
51303,05:13:03.0000000,5,13,3,AM,Night
51304,05:13:04.0000000,5,13,4,AM,Night
51305,05:13:05.0000000,5,13,5,AM,Night
51306,05:13:06.0000000,5,13,6,AM,Night
51307,05:13:07.0000000,5,13,7,AM,Night
51308,05:13:08.0000000,5,13,8,AM,Night
51309,05:13:09.0000000,5,13,9,AM,Night
51310,05:13:10.0000000,5,13,10,AM,Night
51311,05:13:11.0000000,5,13,11,AM,Night
51312,05:13:12.0000000,5,13,12,AM,Night
51313,05:13:13.0000000,5,13,13,AM,Night
51314,05:13:14.0000000,5,13,14,AM,Night
51315,05:13:15.0000000,5,13,15,AM,Night
51316,05:13:16.0000000,5,13,16,AM,Night
51317,05:13:17.0000000,5,13,17,AM,Night
51318,05:13:18.0000000,5,13,18,AM,Night
51319,05:13:19.0000000,5,13,19,AM,Night
51320,05:13:20.0000000,5,13,20,AM,Night
51321,05:13:21.0000000,5,13,21,AM,Night
51322,05:13:22.0000000,5,13,22,AM,Night
51323,05:13:23.0000000,5,13,23,AM,Night
51324,05:13:24.0000000,5,13,24,AM,Night
51325,05:13:25.0000000,5,13,25,AM,Night
51326,05:13:26.0000000,5,13,26,AM,Night
51327,05:13:27.0000000,5,13,27,AM,Night
51328,05:13:28.0000000,5,13,28,AM,Night
51329,05:13:29.0000000,5,13,29,AM,Night
51330,05:13:30.0000000,5,13,30,AM,Night
51331,05:13:31.0000000,5,13,31,AM,Night
51332,05:13:32.0000000,5,13,32,AM,Night
51333,05:13:33.0000000,5,13,33,AM,Night
51334,05:13:34.0000000,5,13,34,AM,Night
51335,05:13:35.0000000,5,13,35,AM,Night
51336,05:13:36.0000000,5,13,36,AM,Night
51337,05:13:37.0000000,5,13,37,AM,Night
51338,05:13:38.0000000,5,13,38,AM,Night
51339,05:13:39.0000000,5,13,39,AM,Night
51340,05:13:40.0000000,5,13,40,AM,Night
51341,05:13:41.0000000,5,13,41,AM,Night
51342,05:13:42.0000000,5,13,42,AM,Night
51343,05:13:43.0000000,5,13,43,AM,Night
51344,05:13:44.0000000,5,13,44,AM,Night
51345,05:13:45.0000000,5,13,45,AM,Night
51346,05:13:46.0000000,5,13,46,AM,Night
51347,05:13:47.0000000,5,13,47,AM,Night
51348,05:13:48.0000000,5,13,48,AM,Night
51349,05:13:49.0000000,5,13,49,AM,Night
51350,05:13:50.0000000,5,13,50,AM,Night
51351,05:13:51.0000000,5,13,51,AM,Night
51352,05:13:52.0000000,5,13,52,AM,Night
51353,05:13:53.0000000,5,13,53,AM,Night
51354,05:13:54.0000000,5,13,54,AM,Night
51355,05:13:55.0000000,5,13,55,AM,Night
51356,05:13:56.0000000,5,13,56,AM,Night
51357,05:13:57.0000000,5,13,57,AM,Night
51358,05:13:58.0000000,5,13,58,AM,Night
51359,05:13:59.0000000,5,13,59,AM,Night
51400,05:14:00.0000000,5,14,0,AM,Night
51401,05:14:01.0000000,5,14,1,AM,Night
51402,05:14:02.0000000,5,14,2,AM,Night
51403,05:14:03.0000000,5,14,3,AM,Night
51404,05:14:04.0000000,5,14,4,AM,Night
51405,05:14:05.0000000,5,14,5,AM,Night
51406,05:14:06.0000000,5,14,6,AM,Night
51407,05:14:07.0000000,5,14,7,AM,Night
51408,05:14:08.0000000,5,14,8,AM,Night
51409,05:14:09.0000000,5,14,9,AM,Night
51410,05:14:10.0000000,5,14,10,AM,Night
51411,05:14:11.0000000,5,14,11,AM,Night
51412,05:14:12.0000000,5,14,12,AM,Night
51413,05:14:13.0000000,5,14,13,AM,Night
51414,05:14:14.0000000,5,14,14,AM,Night
51415,05:14:15.0000000,5,14,15,AM,Night
51416,05:14:16.0000000,5,14,16,AM,Night
51417,05:14:17.0000000,5,14,17,AM,Night
51418,05:14:18.0000000,5,14,18,AM,Night
51419,05:14:19.0000000,5,14,19,AM,Night
51420,05:14:20.0000000,5,14,20,AM,Night
51421,05:14:21.0000000,5,14,21,AM,Night
51422,05:14:22.0000000,5,14,22,AM,Night
51423,05:14:23.0000000,5,14,23,AM,Night
51424,05:14:24.0000000,5,14,24,AM,Night
51425,05:14:25.0000000,5,14,25,AM,Night
51426,05:14:26.0000000,5,14,26,AM,Night
51427,05:14:27.0000000,5,14,27,AM,Night
51428,05:14:28.0000000,5,14,28,AM,Night
51429,05:14:29.0000000,5,14,29,AM,Night
51430,05:14:30.0000000,5,14,30,AM,Night
51431,05:14:31.0000000,5,14,31,AM,Night
51432,05:14:32.0000000,5,14,32,AM,Night
51433,05:14:33.0000000,5,14,33,AM,Night
51434,05:14:34.0000000,5,14,34,AM,Night
51435,05:14:35.0000000,5,14,35,AM,Night
51436,05:14:36.0000000,5,14,36,AM,Night
51437,05:14:37.0000000,5,14,37,AM,Night
51438,05:14:38.0000000,5,14,38,AM,Night
51439,05:14:39.0000000,5,14,39,AM,Night
51440,05:14:40.0000000,5,14,40,AM,Night
51441,05:14:41.0000000,5,14,41,AM,Night
51442,05:14:42.0000000,5,14,42,AM,Night
51443,05:14:43.0000000,5,14,43,AM,Night
51444,05:14:44.0000000,5,14,44,AM,Night
51445,05:14:45.0000000,5,14,45,AM,Night
51446,05:14:46.0000000,5,14,46,AM,Night
51447,05:14:47.0000000,5,14,47,AM,Night
51448,05:14:48.0000000,5,14,48,AM,Night
51449,05:14:49.0000000,5,14,49,AM,Night
51450,05:14:50.0000000,5,14,50,AM,Night
51451,05:14:51.0000000,5,14,51,AM,Night
51452,05:14:52.0000000,5,14,52,AM,Night
51453,05:14:53.0000000,5,14,53,AM,Night
51454,05:14:54.0000000,5,14,54,AM,Night
51455,05:14:55.0000000,5,14,55,AM,Night
51456,05:14:56.0000000,5,14,56,AM,Night
51457,05:14:57.0000000,5,14,57,AM,Night
51458,05:14:58.0000000,5,14,58,AM,Night
51459,05:14:59.0000000,5,14,59,AM,Night
51500,05:15:00.0000000,5,15,0,AM,Night
51501,05:15:01.0000000,5,15,1,AM,Night
51502,05:15:02.0000000,5,15,2,AM,Night
51503,05:15:03.0000000,5,15,3,AM,Night
51504,05:15:04.0000000,5,15,4,AM,Night
51505,05:15:05.0000000,5,15,5,AM,Night
51506,05:15:06.0000000,5,15,6,AM,Night
51507,05:15:07.0000000,5,15,7,AM,Night
51508,05:15:08.0000000,5,15,8,AM,Night
51509,05:15:09.0000000,5,15,9,AM,Night
51510,05:15:10.0000000,5,15,10,AM,Night
51511,05:15:11.0000000,5,15,11,AM,Night
51512,05:15:12.0000000,5,15,12,AM,Night
51513,05:15:13.0000000,5,15,13,AM,Night
51514,05:15:14.0000000,5,15,14,AM,Night
51515,05:15:15.0000000,5,15,15,AM,Night
51516,05:15:16.0000000,5,15,16,AM,Night
51517,05:15:17.0000000,5,15,17,AM,Night
51518,05:15:18.0000000,5,15,18,AM,Night
51519,05:15:19.0000000,5,15,19,AM,Night
51520,05:15:20.0000000,5,15,20,AM,Night
51521,05:15:21.0000000,5,15,21,AM,Night
51522,05:15:22.0000000,5,15,22,AM,Night
51523,05:15:23.0000000,5,15,23,AM,Night
51524,05:15:24.0000000,5,15,24,AM,Night
51525,05:15:25.0000000,5,15,25,AM,Night
51526,05:15:26.0000000,5,15,26,AM,Night
51527,05:15:27.0000000,5,15,27,AM,Night
51528,05:15:28.0000000,5,15,28,AM,Night
51529,05:15:29.0000000,5,15,29,AM,Night
51530,05:15:30.0000000,5,15,30,AM,Night
51531,05:15:31.0000000,5,15,31,AM,Night
51532,05:15:32.0000000,5,15,32,AM,Night
51533,05:15:33.0000000,5,15,33,AM,Night
51534,05:15:34.0000000,5,15,34,AM,Night
51535,05:15:35.0000000,5,15,35,AM,Night
51536,05:15:36.0000000,5,15,36,AM,Night
51537,05:15:37.0000000,5,15,37,AM,Night
51538,05:15:38.0000000,5,15,38,AM,Night
51539,05:15:39.0000000,5,15,39,AM,Night
51540,05:15:40.0000000,5,15,40,AM,Night
51541,05:15:41.0000000,5,15,41,AM,Night
51542,05:15:42.0000000,5,15,42,AM,Night
51543,05:15:43.0000000,5,15,43,AM,Night
51544,05:15:44.0000000,5,15,44,AM,Night
51545,05:15:45.0000000,5,15,45,AM,Night
51546,05:15:46.0000000,5,15,46,AM,Night
51547,05:15:47.0000000,5,15,47,AM,Night
51548,05:15:48.0000000,5,15,48,AM,Night
51549,05:15:49.0000000,5,15,49,AM,Night
51550,05:15:50.0000000,5,15,50,AM,Night
51551,05:15:51.0000000,5,15,51,AM,Night
51552,05:15:52.0000000,5,15,52,AM,Night
51553,05:15:53.0000000,5,15,53,AM,Night
51554,05:15:54.0000000,5,15,54,AM,Night
51555,05:15:55.0000000,5,15,55,AM,Night
51556,05:15:56.0000000,5,15,56,AM,Night
51557,05:15:57.0000000,5,15,57,AM,Night
51558,05:15:58.0000000,5,15,58,AM,Night
51559,05:15:59.0000000,5,15,59,AM,Night
51600,05:16:00.0000000,5,16,0,AM,Night
51601,05:16:01.0000000,5,16,1,AM,Night
51602,05:16:02.0000000,5,16,2,AM,Night
51603,05:16:03.0000000,5,16,3,AM,Night
51604,05:16:04.0000000,5,16,4,AM,Night
51605,05:16:05.0000000,5,16,5,AM,Night
51606,05:16:06.0000000,5,16,6,AM,Night
51607,05:16:07.0000000,5,16,7,AM,Night
51608,05:16:08.0000000,5,16,8,AM,Night
51609,05:16:09.0000000,5,16,9,AM,Night
51610,05:16:10.0000000,5,16,10,AM,Night
51611,05:16:11.0000000,5,16,11,AM,Night
51612,05:16:12.0000000,5,16,12,AM,Night
51613,05:16:13.0000000,5,16,13,AM,Night
51614,05:16:14.0000000,5,16,14,AM,Night
51615,05:16:15.0000000,5,16,15,AM,Night
51616,05:16:16.0000000,5,16,16,AM,Night
51617,05:16:17.0000000,5,16,17,AM,Night
51618,05:16:18.0000000,5,16,18,AM,Night
51619,05:16:19.0000000,5,16,19,AM,Night
51620,05:16:20.0000000,5,16,20,AM,Night
51621,05:16:21.0000000,5,16,21,AM,Night
51622,05:16:22.0000000,5,16,22,AM,Night
51623,05:16:23.0000000,5,16,23,AM,Night
51624,05:16:24.0000000,5,16,24,AM,Night
51625,05:16:25.0000000,5,16,25,AM,Night
51626,05:16:26.0000000,5,16,26,AM,Night
51627,05:16:27.0000000,5,16,27,AM,Night
51628,05:16:28.0000000,5,16,28,AM,Night
51629,05:16:29.0000000,5,16,29,AM,Night
51630,05:16:30.0000000,5,16,30,AM,Night
51631,05:16:31.0000000,5,16,31,AM,Night
51632,05:16:32.0000000,5,16,32,AM,Night
51633,05:16:33.0000000,5,16,33,AM,Night
51634,05:16:34.0000000,5,16,34,AM,Night
51635,05:16:35.0000000,5,16,35,AM,Night
51636,05:16:36.0000000,5,16,36,AM,Night
51637,05:16:37.0000000,5,16,37,AM,Night
51638,05:16:38.0000000,5,16,38,AM,Night
51639,05:16:39.0000000,5,16,39,AM,Night
51640,05:16:40.0000000,5,16,40,AM,Night
51641,05:16:41.0000000,5,16,41,AM,Night
51642,05:16:42.0000000,5,16,42,AM,Night
51643,05:16:43.0000000,5,16,43,AM,Night
51644,05:16:44.0000000,5,16,44,AM,Night
51645,05:16:45.0000000,5,16,45,AM,Night
51646,05:16:46.0000000,5,16,46,AM,Night
51647,05:16:47.0000000,5,16,47,AM,Night
51648,05:16:48.0000000,5,16,48,AM,Night
51649,05:16:49.0000000,5,16,49,AM,Night
51650,05:16:50.0000000,5,16,50,AM,Night
51651,05:16:51.0000000,5,16,51,AM,Night
51652,05:16:52.0000000,5,16,52,AM,Night
51653,05:16:53.0000000,5,16,53,AM,Night
51654,05:16:54.0000000,5,16,54,AM,Night
51655,05:16:55.0000000,5,16,55,AM,Night
51656,05:16:56.0000000,5,16,56,AM,Night
51657,05:16:57.0000000,5,16,57,AM,Night
51658,05:16:58.0000000,5,16,58,AM,Night
51659,05:16:59.0000000,5,16,59,AM,Night
51700,05:17:00.0000000,5,17,0,AM,Night
51701,05:17:01.0000000,5,17,1,AM,Night
51702,05:17:02.0000000,5,17,2,AM,Night
51703,05:17:03.0000000,5,17,3,AM,Night
51704,05:17:04.0000000,5,17,4,AM,Night
51705,05:17:05.0000000,5,17,5,AM,Night
51706,05:17:06.0000000,5,17,6,AM,Night
51707,05:17:07.0000000,5,17,7,AM,Night
51708,05:17:08.0000000,5,17,8,AM,Night
51709,05:17:09.0000000,5,17,9,AM,Night
51710,05:17:10.0000000,5,17,10,AM,Night
51711,05:17:11.0000000,5,17,11,AM,Night
51712,05:17:12.0000000,5,17,12,AM,Night
51713,05:17:13.0000000,5,17,13,AM,Night
51714,05:17:14.0000000,5,17,14,AM,Night
51715,05:17:15.0000000,5,17,15,AM,Night
51716,05:17:16.0000000,5,17,16,AM,Night
51717,05:17:17.0000000,5,17,17,AM,Night
51718,05:17:18.0000000,5,17,18,AM,Night
51719,05:17:19.0000000,5,17,19,AM,Night
51720,05:17:20.0000000,5,17,20,AM,Night
51721,05:17:21.0000000,5,17,21,AM,Night
51722,05:17:22.0000000,5,17,22,AM,Night
51723,05:17:23.0000000,5,17,23,AM,Night
51724,05:17:24.0000000,5,17,24,AM,Night
51725,05:17:25.0000000,5,17,25,AM,Night
51726,05:17:26.0000000,5,17,26,AM,Night
51727,05:17:27.0000000,5,17,27,AM,Night
51728,05:17:28.0000000,5,17,28,AM,Night
51729,05:17:29.0000000,5,17,29,AM,Night
51730,05:17:30.0000000,5,17,30,AM,Night
51731,05:17:31.0000000,5,17,31,AM,Night
51732,05:17:32.0000000,5,17,32,AM,Night
51733,05:17:33.0000000,5,17,33,AM,Night
51734,05:17:34.0000000,5,17,34,AM,Night
51735,05:17:35.0000000,5,17,35,AM,Night
51736,05:17:36.0000000,5,17,36,AM,Night
51737,05:17:37.0000000,5,17,37,AM,Night
51738,05:17:38.0000000,5,17,38,AM,Night
51739,05:17:39.0000000,5,17,39,AM,Night
51740,05:17:40.0000000,5,17,40,AM,Night
51741,05:17:41.0000000,5,17,41,AM,Night
51742,05:17:42.0000000,5,17,42,AM,Night
51743,05:17:43.0000000,5,17,43,AM,Night
51744,05:17:44.0000000,5,17,44,AM,Night
51745,05:17:45.0000000,5,17,45,AM,Night
51746,05:17:46.0000000,5,17,46,AM,Night
51747,05:17:47.0000000,5,17,47,AM,Night
51748,05:17:48.0000000,5,17,48,AM,Night
51749,05:17:49.0000000,5,17,49,AM,Night
51750,05:17:50.0000000,5,17,50,AM,Night
51751,05:17:51.0000000,5,17,51,AM,Night
51752,05:17:52.0000000,5,17,52,AM,Night
51753,05:17:53.0000000,5,17,53,AM,Night
51754,05:17:54.0000000,5,17,54,AM,Night
51755,05:17:55.0000000,5,17,55,AM,Night
51756,05:17:56.0000000,5,17,56,AM,Night
51757,05:17:57.0000000,5,17,57,AM,Night
51758,05:17:58.0000000,5,17,58,AM,Night
